,GM02704,GM02706,GM01650,GM01653,GM02640,GM02641,WG2414,WG2415,WG3465,WG3466,GM00042,GM00031,GM01095,GM01096,GM01375,GM01376,WG1657,WG1658,WG1282,WG1283,WG2843,WG2844,GM00289,GM00290,GM01393,GM01392,GM02316,GM02317,GM02456,GM02555,GM03073,GM03075,GM02147,GM02149,GM00940,GM00941,WG2193,WG2194,WG2120,WG2121,WG1309,WG1310,WG1977,WG1978,WG1513,WG1514,WG1721,WG1722,GM00520,GM00935,GM00016,GM00022,GM00439,WG2275,WG2276,WG1984,WG1983
ILMN_2148360,7.828492745,7.790913009,8.091029814,8.045870815,7.908114932,7.832624067,7.985204234,7.909935307,7.890319201,7.996094198,7.693062975,7.826018674,7.787842413,7.76665996,7.829846832,7.872881767,7.989576214,8.00748546,7.7703759,7.804615396,7.774997722,7.738362482,7.959078786,8.062003264,7.970360057,8.109271846,7.778781573,8.011462158,7.9537451,7.900472305,7.766227885,7.833914692,7.834411148,7.951250447,8.002272844,7.961556722,7.922482807,7.842935364,7.88131705,7.746262261,7.981909927,7.92963507,8.066808585,7.955594536,8.055373621,8.034818424,8.041290295,8.167117356,8.106827702,8.070250863,8.248683165,8.127330858,7.950358843,8.227892714,8.11543211,8.10125127,7.851859656
ILMN_2148452,7.554138825,7.554984086,7.706912273,7.623663379,7.586362321,7.573848965,7.612381244,7.604901679,7.600865776,7.700478395,7.539502754,7.516145013,7.536289898,7.577864768,7.64858437,7.446004145,7.647711897,7.695065461,7.604954941,7.647700916,7.584043721,7.572155602,7.531063836,7.580315464,7.656888362,7.581211752,7.523957543,7.578325586,7.595384615,7.637822295,7.650353298,7.614799837,7.604448958,7.57710553,7.543652822,7.577741979,7.662900041,7.606419734,7.619328401,7.503589859,7.681386509,7.709952638,7.752302823,7.716457118,7.659820214,7.707617174,7.653996679,7.628060794,7.551065147,7.597226545,7.721033558,7.572951928,7.505266031,7.490206644,7.40484264,7.623487055,7.59588981
ILMN_2148459,13.86569377,13.81149132,13.70252074,14.11338809,14.13427091,13.95839394,13.99977079,13.90941882,13.84758104,13.88040661,14.00684448,14.02046401,13.44426312,14.10884984,13.83926698,14.11412368,13.71247714,14.10988554,13.79216961,13.74097011,14.06212814,13.81751417,14.26871654,14.26117115,14.18820814,14.18914018,14.16076443,14.11148036,13.97187203,14.16533791,13.86074657,14.21240848,13.96891669,14.14414165,14.14703089,13.63283009,13.85072727,13.95612029,13.98743287,13.9641649,14.0032123,14.12289523,14.28262629,14.18393976,14.48348357,14.09675445,14.35028388,14.08418352,14.2901711,14.25265779,14.24410788,14.19210045,13.77788722,13.88314711,14.01659294,13.54713401,13.56845859
ILMN_2148507,9.372715705,9.483724204,9.560423596,9.495964065,9.414292238,9.428210285,9.634652859,9.569012899,9.619261749,9.488911785,9.276191958,9.217072059,9.196573835,9.179711231,9.341031067,9.350464929,9.619764058,9.325002514,9.356481344,9.443999689,9.244243824,9.27300217,9.187856782,9.191361635,9.288801003,9.309012132,9.361088152,9.218628062,9.377604449,9.321793999,9.43476311,9.477831269,9.51222295,9.480129283,9.346484905,9.163217604,9.6019095,9.549223497,9.596037533,9.45778077,9.504277551,9.434445312,9.878426128,9.375602274,9.464058586,9.518466806,9.394611492,9.555693904,9.53737639,9.470632073,9.454190165,9.421559802,9.434964893,9.586526025,9.607067683,9.619914921,9.561598015
ILMN_2148785,9.169773552,8.928111512,8.699165861,9.666534982,8.996939156,9.246277167,9.271588949,9.21362082,9.358117904,9.918031166,9.850944152,10.32100007,9.045520507,9.139847456,9.644914738,9.940117531,10.63011628,9.944905327,10.00215941,10.58575183,9.867883095,10.07353473,8.994664304,9.3534556,9.690413331,9.249742561,9.20390298,9.739456495,9.12654116,9.531748719,9.124523072,9.18683425,9.51075498,8.898439788,9.467103783,8.738760945,9.508503521,9.846861022,9.446061955,10.05357238,9.499101739,9.346706429,12.13959813,10.43247525,9.171941055,9.383205855,9.814585211,9.101921381,10.59966789,9.745479141,10.30345955,9.788454387,9.336050186,9.02092736,9.235204815,9.587232827,9.369413847
ILMN_2149494,7.533282381,7.796340802,7.862442646,7.766553945,7.622326818,7.677254109,7.688844421,7.586811524,7.721235261,7.647578588,7.464040469,7.600835883,7.767858997,7.577260998,7.776704878,7.668882213,7.684257871,7.724531,7.849543204,7.701894252,7.736528695,7.579401519,7.502190055,7.534022789,7.750080386,7.710829857,7.658672962,7.664779958,7.543150767,7.52123928,7.745732644,7.670137717,7.761503131,7.544176395,7.575349885,7.646358388,7.793795644,7.779634979,7.797633841,7.733544367,7.740993368,7.868018572,7.850946111,7.844809439,7.780949126,7.804679296,7.736623156,7.657854873,7.601813904,7.613458762,7.61078496,7.799500744,7.611285998,7.627447178,7.642047741,7.587377626,7.90600607
ILMN_2149624,7.454330836,7.488317861,7.553511867,7.464965489,7.433115857,7.424845515,7.475440472,7.481048675,7.496351102,7.439245221,7.681594906,7.479837064,7.46879154,7.470469107,7.368528655,7.451015912,7.410902864,7.398015928,7.476367227,7.519829028,7.444789631,7.429787554,7.438909359,7.473349678,7.577773232,7.464087704,7.390499698,7.513576531,7.429349638,7.43565367,7.426903161,7.491978869,7.383170162,7.481532595,7.481596401,7.434279275,7.529799546,7.393885319,7.458685589,7.387543652,7.431450276,7.437111196,7.449771461,7.466159342,7.473609356,7.462231888,7.356994098,7.509743566,7.455494873,7.383992253,7.393136668,7.404081833,7.401713819,7.458962748,7.36804487,7.534181105,7.30060485
ILMN_2149815,7.307986684,7.326323974,7.347229156,7.366200182,7.300200337,7.304027797,7.252087583,7.385793648,7.334164642,7.395441937,7.358281541,7.326046019,7.315088154,7.333862287,7.389116982,7.480722795,7.277245609,7.327709999,7.253954945,7.35496258,7.384859937,7.298958952,7.288400953,7.321107412,7.32809933,7.319965786,7.336790873,7.361412126,7.315503485,7.391010017,7.334847046,7.302637164,7.345282184,7.410712747,7.349062861,7.389079865,7.341241701,7.33639791,7.257575841,7.223364978,7.337326113,7.250814689,7.304715756,7.315252647,7.282881056,7.255637716,7.307132044,7.294816236,7.299044656,7.348347823,7.310266332,7.321271648,7.312888754,7.262344473,7.438311185,7.313733798,7.336557893
ILMN_2149935,8.484048878,8.545936347,8.591667809,8.095785008,8.069834975,8.060759438,8.634359541,8.511309498,8.306415164,8.556152906,8.095624357,8.267510913,8.130474132,8.333306883,8.284838992,8.093715717,8.303665976,8.495545429,8.510175384,8.312771578,8.190562706,8.508826021,8.069357924,7.869467906,8.422667718,8.258427047,8.185404528,8.276277292,8.203953302,8.193291399,8.091322223,8.665078732,8.382966575,8.134477873,8.146709599,8.1009614,8.255376362,8.28235921,8.199754181,8.390755291,8.032061366,8.118764634,8.451206351,8.490631341,8.375253329,8.354708963,8.487566875,8.268332521,8.564299124,8.230733569,8.120789741,8.5683875,8.182349455,8.579436948,8.464345565,9.033258169,8.757251377
ILMN_2150000,12.57105903,12.86476049,12.5351807,12.39171389,12.42337293,12.49934097,12.39059845,12.30408462,12.14841134,12.45070485,12.29227618,12.24467259,12.66854299,12.59333922,12.27255887,12.20766879,12.35770611,12.30688382,12.2825597,12.57372747,12.28128093,12.42566973,12.37088955,11.89158841,12.55826252,12.4960348,12.45460266,12.42848581,12.49458428,12.39470189,12.58946544,12.58697769,12.466964,12.32694196,12.1174033,12.62303264,12.38986307,12.32605485,12.1754202,12.58017677,12.27460499,12.48525172,12.3593062,12.24984409,12.65778525,12.10436036,12.19948756,12.17632705,12.34253692,12.23846429,12.39671903,12.49682845,12.65909726,12.62711198,12.32859943,12.41394139,12.44550497
ILMN_2150103,7.46578592,7.335196183,7.382099855,7.389263739,7.376254208,7.403437401,7.33140849,7.326152813,7.375172186,7.287024253,7.381914859,7.35105017,7.359975065,7.421552546,7.534573633,7.434458417,7.407233163,7.412991908,7.361119493,7.412644218,7.500647819,7.444034344,7.456709758,7.433660456,7.295252606,7.338909173,7.429003968,7.396493097,7.383933218,7.365985998,7.417630866,7.423975997,7.337331261,7.413442475,7.442952366,7.417270856,7.343715862,7.392386836,7.320626306,7.40201927,7.314223302,7.389950785,7.291828125,7.395331313,7.389844379,7.359664631,7.304707426,7.312362967,7.313661923,7.378395605,7.397188175,7.47169428,7.310311418,7.390941199,7.43261133,7.601248658,7.378959442
ILMN_2150196,7.433398081,7.413896287,7.405184989,7.34972349,7.571252752,7.413128675,7.297273214,7.384276061,7.405438711,7.386200498,7.518782615,7.34833121,7.42070653,7.456277895,7.455629163,7.416094171,7.377945111,7.395272934,7.401000284,7.416609576,7.431184388,7.349485507,7.440133911,7.459746372,7.417626984,7.452831462,7.341383189,7.432071188,7.32945916,7.359437748,7.387892993,7.401329227,7.268639963,7.458335614,7.388479366,7.441197628,7.487380535,7.464074643,7.382692825,7.467750246,7.44196945,7.393212341,7.519380093,7.366407477,7.374842341,7.523333693,7.356706539,7.422718458,7.467122905,7.515403302,7.496122774,7.445513308,7.499063896,7.36986585,7.456739866,7.530300272,7.544779489
ILMN_2150586,7.748908565,7.690051752,7.767811163,7.787283982,7.9511112,7.848411198,7.730382062,7.750837071,7.503549042,7.854301222,7.944816029,7.707669424,7.629345952,7.441118417,8.141851327,7.57271252,7.646981156,7.508546836,7.811576732,7.617808903,7.874701202,7.42884608,8.070121884,7.708921339,7.64053367,8.400049305,8.031894223,7.955190142,8.483061012,8.037003338,8.115242064,7.801170954,7.753927239,8.358098606,7.773772182,7.486122525,7.835130885,7.82907517,7.793216313,7.607765206,7.858764188,7.624852558,7.788221393,7.570007317,7.791341443,7.872197408,7.832993639,7.531478069,8.131515758,8.049717673,7.651069604,7.801434466,7.826219917,8.035686085,8.066140111,7.71682814,7.621953643
ILMN_2150654,9.10400181,9.106551805,9.683160387,9.323847976,9.492214049,9.170407662,9.115153319,9.170153418,9.410945111,9.150659175,9.918942147,10.0644997,10.16659274,9.654355525,9.478191027,10.03675242,10.28866119,9.07332861,9.217802907,9.845010001,9.411321612,9.216720697,9.249115289,9.297625972,8.899769412,8.943658143,8.919361219,9.400287461,8.992331707,9.237726577,9.035835713,10.02378686,9.088104077,8.993110528,9.38980322,9.788293862,9.228853758,9.308598895,9.88073703,10.14140485,9.248575136,9.587774553,10.10950467,10.45373212,9.119092021,9.420716466,9.47709061,9.652300474,8.565236189,9.318418822,8.808741836,9.078503091,9.505214413,9.518491275,9.120639813,9.2885203,9.451670361
ILMN_2150802,8.160350094,8.043643539,8.148300221,8.186765461,8.141350862,8.115432387,7.916788649,7.908599226,7.869356893,7.889382224,8.23701528,8.427546498,8.266025238,8.415264588,8.074728118,8.184442849,8.005342563,8.008303393,7.920397602,8.175827742,8.184761899,8.088997872,8.282712656,8.150218745,8.041086683,8.189348198,8.072212727,8.053471137,8.186914735,8.067406273,7.949886779,8.165018196,8.049023899,8.059774245,8.206152467,8.430591407,7.869923328,7.879579869,8.113434456,8.008355093,7.918710718,8.025418796,7.971637951,8.127766486,8.005006072,7.872453522,7.841456353,8.146701934,7.998234784,8.258114454,8.139571275,8.06614163,8.249752181,7.908159473,8.021126167,8.264696752,8.03396335
ILMN_2151241,7.51904973,7.476150738,7.595741352,7.540308338,7.484193309,7.499429664,7.539915637,7.507511152,7.509769327,7.589900716,7.460446308,7.529280728,7.449659137,7.525129095,7.483493318,7.434051068,7.58300148,7.536960188,7.513445939,7.513778819,7.545892738,7.509356752,7.573274004,7.439951984,7.487164509,7.526236228,7.422208195,7.468185771,7.524249151,7.530441764,7.544062958,7.477801978,7.51895232,7.634647343,7.530876248,7.551828863,7.525434567,7.573063106,7.593011128,7.444400804,7.511399422,7.482595811,7.531797761,7.499493335,7.490690388,7.479443845,7.457173709,7.456405467,7.502202921,7.526174211,7.431957666,7.461618842,7.422520864,7.411201583,7.408972336,7.392287884,7.518035912
ILMN_2151277,7.761868095,7.921336614,7.84097587,7.628662163,7.712213501,7.602346749,7.699204456,7.708481713,7.706375438,7.666205317,7.636787152,7.642138374,7.63126939,7.798143403,7.692738972,7.643511484,7.773860899,7.598580191,7.65929622,7.671733367,7.68472129,7.673713444,7.60754566,7.660104874,7.693603337,7.582878822,7.657303253,7.714509703,7.660128162,7.714330138,7.709400092,7.676486845,7.730696794,7.648724176,7.677743199,7.777176165,7.590465328,7.631783987,7.552680406,7.670305093,7.688634964,7.635967152,7.700286249,7.706407,7.686723111,7.71347049,7.72376058,7.689671309,7.693587697,7.813134946,7.673793358,7.730146498,7.697160872,7.817506301,7.740430585,7.720626325,7.719494617
ILMN_2151441,8.740929144,8.694749541,9.552667227,9.639547224,8.915992671,8.780862301,9.229065239,9.06121558,9.028250601,9.253187257,9.052787732,8.882587995,9.134497282,8.828130485,9.037553551,8.734362349,9.516079491,9.461773308,9.024759691,9.282160992,9.04112361,8.947983538,9.039650803,9.132094057,9.063246935,9.295736209,9.020403746,9.091688186,8.907833332,9.047441784,8.825368915,8.907182746,8.993209662,9.082925559,8.778075795,8.908591154,9.426469346,9.260134059,9.171529321,9.062773177,9.443441772,9.695203021,9.794007951,9.261661739,9.56481398,9.427465451,9.551775466,9.437855361,9.717281361,9.601858844,9.461349635,9.531501627,9.322997072,9.350572028,9.341028981,9.50166063,9.49139736
ILMN_2151579,13.64996954,13.78759885,13.6543093,13.5522569,13.42963746,13.65528089,13.32180538,13.77087588,13.66035906,13.53265445,13.50797167,13.63176127,13.84059374,13.54544806,13.68365228,13.47821533,14.09893158,13.7498762,13.85020751,14.06569313,13.62333272,13.47124086,13.58674568,13.89529964,13.70046442,13.78005811,13.64591218,13.16448637,13.82922807,13.64303269,13.84709447,13.07125278,13.7862527,13.45136887,12.95956149,13.65263685,13.76099214,13.26139357,13.37284673,13.55456662,13.67266687,13.46328565,12.74193687,13.47235223,13.57359341,13.79667356,13.89270106,13.62654735,13.29319413,13.32610801,13.83254425,13.45117934,13.68980431,13.66161452,13.31353995,14.11781325,13.76573028
ILMN_2151698,7.353936572,7.453317713,7.283045445,7.383268108,7.273139062,7.321259823,7.26985546,7.324744345,7.379505023,7.279784453,7.390230459,7.360930971,7.358830863,7.45766049,7.333210848,7.335569898,7.33905795,7.371404708,7.342264488,7.322377901,7.380081856,7.328807336,7.376558061,7.389764495,7.311478584,7.393841729,7.391756931,7.294794057,7.25605648,7.295699205,7.328478376,7.317503901,7.289338853,7.41913776,7.469298604,7.346070397,7.304315771,7.365031923,7.350587544,7.325852773,7.337953023,7.319674939,7.390580485,7.489710843,7.340870617,7.357129299,7.34814675,7.369905899,7.435517327,7.34897733,7.339915477,7.403770251,7.323688385,7.475818456,7.451135164,7.332793621,7.456874981
ILMN_2152178,8.670622079,8.670731895,8.320870698,8.489599929,8.676108623,8.564866147,8.553479747,8.702181091,8.563190699,8.72270466,8.562364779,8.458453487,8.277762903,8.293336106,8.681990327,8.716930542,8.616213115,8.508683204,8.634931095,8.607271384,8.545905143,8.573781481,8.573003002,8.53039756,8.690741198,8.58914063,8.531840039,8.662077145,8.646836697,8.742534424,8.644008115,8.493344971,8.583790596,8.501974097,8.431969786,8.207186111,8.543839722,8.627301423,8.502100197,8.84645427,8.451677499,8.619150922,8.705452817,8.63749857,8.359294399,8.566694339,8.580304045,8.47872403,8.407930901,8.590997641,8.245211122,8.318189687,8.561139567,8.298427019,8.585340581,8.453532797,8.487570592
ILMN_2152387,7.411054913,7.413406212,7.372164665,7.421805259,7.386427791,7.41527789,7.365080259,7.395244214,7.301927153,7.465470625,7.340443639,7.254114536,7.270086288,7.338393405,7.37101438,7.396406183,7.346756217,7.419040408,7.346878667,7.430889428,7.396176158,7.309708088,7.267265869,7.443695838,7.483335218,7.360943334,7.367219257,7.36410711,7.328687876,7.430311516,7.354997651,7.409203621,7.370629262,7.366071856,7.42328049,7.337582742,7.358525632,7.311574384,7.384656604,7.406868626,7.428539524,7.389557212,7.411367902,7.418295882,7.333829541,7.357335911,7.432848131,7.319824849,7.368083932,7.435798056,7.419026018,7.336426407,7.365501903,7.25806833,7.385304458,7.426745588,7.33687421
ILMN_2153029,7.779196642,7.806965981,7.800452973,7.68247918,7.798264254,7.778936863,7.708559991,7.753835293,7.637596156,7.677575325,7.818673718,7.74131435,7.782141592,7.912527778,7.761312833,7.771538332,7.709002573,7.658068438,7.694059152,7.762429974,7.732933864,7.711139969,7.754006907,7.748155797,7.725286267,7.674532087,7.780456119,7.746499996,7.776833035,7.760036379,7.808118933,7.803233635,7.755560378,7.734172183,7.886335236,7.834356568,7.648688496,7.613029389,7.711284157,7.76943835,7.683076069,7.635037666,7.685964777,7.687964458,7.765630342,7.702860207,7.678948516,7.764878681,7.82254587,7.862851783,7.687021579,7.766908792,7.732856435,7.762640465,7.837085051,7.81242041,7.731491928
ILMN_2153280,9.589776038,9.599757431,9.995967577,9.510869364,9.476468226,9.644537684,9.513399673,9.455287483,9.491560788,9.858608553,9.542716776,9.340783169,9.941956323,9.399494465,9.534246914,9.441361085,9.958027663,9.66658838,9.739676887,9.982428654,9.516525628,9.824903148,9.365853034,9.441643524,9.287520604,9.453346804,9.298024383,9.45266925,9.620809705,9.570163919,9.592154365,9.623653702,9.486588548,9.408625687,9.137561854,9.279000235,9.593235975,9.605495083,9.42705913,9.798457942,9.640530993,9.47612994,9.694624158,9.333552275,9.491113405,9.420789338,9.80899789,9.442089236,9.890613989,9.550941291,9.757814785,9.733020669,9.921345005,9.955905083,9.233768671,10.31233795,10.1089169
ILMN_2154157,7.603668673,7.67202461,7.563537239,7.565646057,7.690139835,7.615874485,7.567007395,7.499003336,7.46264457,7.593798209,7.578555837,7.666850481,7.760927407,7.663951944,7.566648117,7.812662077,7.561974101,7.561097429,7.558949586,7.608415366,7.567848747,7.590951671,7.643967465,7.618866564,7.582332629,7.612049161,7.732753393,7.627142695,7.640913735,7.646244387,7.70337547,7.674595898,7.570053112,7.561376492,7.700769584,7.663780873,7.562327473,7.594271418,7.586465269,7.549378706,7.518995888,7.474956767,7.424934646,7.55440821,7.698797236,7.532756275,7.498440855,7.580222409,7.591578758,7.562632394,7.578220877,7.553056212,7.685514652,7.639041854,7.640003109,7.657797472,7.653052295
ILMN_2154186,7.459066578,7.511795216,7.481203146,7.526803506,7.505462731,7.454179016,7.566003087,7.529055641,7.587930736,7.540302089,7.542054697,7.534010156,7.494593262,7.564389426,7.547887144,7.452461456,7.568238,7.553930918,7.628075526,7.516028812,7.582887695,7.580067941,7.504459327,7.468295601,7.481111113,7.494290487,7.491198128,7.570949967,7.433187549,7.494000252,7.549551678,7.470761521,7.627445755,7.545195498,7.53926443,7.541012452,7.641555917,7.587334002,7.548387115,7.486003622,7.564140767,7.408262935,7.50868249,7.481975092,7.473000509,7.522545064,7.537627845,7.56365567,7.444013354,7.569234993,7.614291333,7.519937157,7.584732751,7.411337708,7.572564362,7.301491155,7.558274558
ILMN_2154671,13.41005528,13.4339981,12.75476863,13.30537116,13.34922946,13.35413795,13.08985863,12.99875308,12.85015859,13.19935281,12.70634733,12.71909352,12.68432684,12.43405051,12.73497538,12.20297939,12.58418083,12.72940577,13.05738346,13.14646478,13.00647255,12.97724798,12.77658987,12.40263872,13.40698147,13.43941442,13.46724441,13.2391671,13.50523864,13.33204426,13.35636325,13.21403883,13.46878585,13.28768069,12.34790445,12.6352967,13.16742715,13.18799962,12.99832507,12.77914668,12.78521646,13.1593144,12.49420275,12.85362818,13.31112868,12.73888889,12.8200665,12.75696598,13.19117542,13.43461083,13.38620229,13.27741687,13.45237903,13.36891267,13.42469958,13.31147758,13.3294151
ILMN_2154836,8.550710177,9.067861537,10.11662301,9.389178167,8.668644188,8.812526127,9.457659682,9.383474413,9.720666526,9.157031842,8.69872794,8.810310114,9.057151132,8.908549111,9.141199056,8.78536319,9.791796976,9.893335564,9.500336332,9.629764956,9.127068198,8.925416987,8.936659663,8.926724634,8.767860532,9.182176308,8.670118457,8.656573213,8.83416305,8.937124843,9.006956651,8.517516873,8.878596499,8.879649064,8.729728129,8.975752652,9.674593803,9.280058048,9.455694855,9.631756917,10.17897055,10.67053874,10.34386968,9.938368045,9.543598873,9.689082392,9.95408318,9.810751252,9.407597931,9.462810746,9.382632936,9.187737422,9.47043669,9.395169052,9.043020084,9.427663476,9.537321246
ILMN_2155025,7.532510886,7.50841493,7.748533353,7.653946381,7.480535227,7.488396767,7.714668967,7.772703102,7.70786566,7.753975643,7.469197703,7.533244801,7.602640914,7.491003202,7.591278354,7.569871352,8.389353134,7.912153525,7.730688961,8.081340022,7.674947017,7.589546858,7.440411491,7.542361016,7.586012381,7.649446056,7.491991175,7.574072916,7.491505648,7.509805823,7.555189189,7.576817134,7.525317671,7.494855097,7.499481857,7.50211136,7.68542378,7.765571037,7.641252617,7.796714762,7.838242895,7.858535939,7.619005277,7.929724664,7.593850173,7.73415226,7.807388941,7.776105073,7.618270639,7.561059795,7.628688947,7.626409065,7.586914783,7.672303785,7.584235043,7.608028207,7.622203973
ILMN_2155272,8.346602017,8.299677595,8.109346087,8.102838991,8.216900414,8.26426656,8.286704495,8.132787087,8.275869334,8.23433669,8.076812545,8.186602288,8.189210267,8.286979856,8.108620421,8.220723842,8.295037772,8.186103763,8.255465207,8.449916888,8.170142893,8.186480967,8.20778529,8.071720776,8.24633582,8.359335325,8.29094035,8.154667341,8.266270272,8.267008754,8.50569259,8.104276944,8.293068302,8.218124768,8.016964982,8.046267129,8.074858811,8.149267888,8.085452718,8.494928514,8.1994516,8.319638767,7.700756294,8.150879564,8.151250478,8.217608595,8.275431297,8.07533752,7.926268446,8.089037108,8.048793739,8.170834272,8.215836977,8.148455333,8.007835085,8.211452817,8.114500824
ILMN_2156936,8.390471396,8.61824804,8.978743928,8.873495334,8.477720206,8.580668556,8.691073751,8.942320702,8.763021348,8.841460942,8.842104255,8.527948684,8.664762796,8.416801932,8.826560805,8.645949681,8.720581434,9.152188924,9.016492382,8.807524681,8.733669964,8.753965652,8.531383411,8.690964984,8.70855789,8.699164923,8.44588172,8.457294806,8.583577843,8.589661814,8.467149898,8.360171787,8.884252073,8.440955257,8.757219336,8.637685637,9.150163989,8.920717386,8.907093578,8.502774123,8.733522923,8.729436606,9.271928706,9.224376724,8.697197493,8.808982997,9.092336732,8.96369343,9.000164093,8.861453404,9.033033162,9.089966188,8.756617547,8.773783631,8.791110649,8.733515186,8.92637299
ILMN_2156953,8.80422665,8.844831853,9.422885228,9.373002733,8.839137013,8.895610327,9.052496608,9.242912849,9.090591367,8.993721387,8.949341978,8.781268817,8.925526914,9.117995623,8.971348505,8.885080088,9.23053624,9.18204776,8.923358605,9.073148822,8.944543048,8.813620136,8.91944353,9.147197594,9.03586455,9.204394766,8.974832781,8.957394717,9.084576925,8.868671894,8.806119963,8.886248882,9.073991366,9.033978081,8.993335294,8.965533342,9.230664407,8.98820536,8.964281736,8.823793799,9.417415991,9.441722397,9.273549357,9.246500804,9.538507998,9.382150931,9.392541376,9.571069855,9.274918056,9.228770283,9.384181546,9.26759604,8.948086779,9.18884125,8.983689847,9.167250064,9.057738077
ILMN_2157240,9.308131663,10.31778627,9.21812825,9.370762187,9.221056825,9.735356925,9.259127623,9.21212111,9.676494303,9.336041452,8.981951454,9.130025402,9.087548231,8.937863943,8.881390229,9.620153051,9.609941699,9.887348878,9.990699868,10.07786174,9.443798603,9.792156121,8.933521639,8.77262167,9.153668127,9.002781123,9.333914043,9.221000446,9.532650484,9.193705432,9.858637384,8.694349136,9.621521339,9.141830278,9.236693871,8.961199695,9.23359688,8.969199262,9.30492454,9.598065975,9.613164144,9.490053983,8.370877327,9.89920573,9.031239658,9.691804627,9.620789467,9.252923601,8.541553512,8.631129277,9.133853028,8.866071096,8.924147586,8.868521552,9.181657733,9.026031994,9.068637799
ILMN_2157951,10.21409394,10.43109145,10.7802235,10.57317215,10.47125831,10.45998731,10.49130523,10.13810922,10.58649959,10.64259064,10.44984019,10.62804139,10.42104039,10.38734269,10.6285451,10.60952942,10.78515815,10.59127783,10.55900418,10.51951938,10.55611428,10.65054974,10.28656789,10.5561133,10.23505155,10.41202117,10.36076911,10.67770174,10.11455105,10.52979839,10.42879968,10.74430062,10.53150042,10.27812859,10.50809045,10.49543836,10.70482674,10.6519947,10.46371415,10.5604176,10.38752504,10.37135773,11.13175026,10.51512178,10.60618757,10.45785489,10.61562776,10.51737904,10.7877504,10.63976785,10.67285795,10.81435643,10.66887604,10.73121485,10.41709501,10.75537603,10.69479888
ILMN_2158003,8.099548627,7.806501919,7.792810045,8.050130648,8.099203166,8.138732877,8.081273545,8.177562795,7.994506448,8.087906301,7.929958545,8.067121463,7.722067539,7.786170408,7.862614109,8.024564061,7.832928416,7.983552258,7.986198579,7.729778199,7.877449884,7.880599604,8.150194574,8.303980969,8.143235878,7.881167381,8.149695927,8.152671932,8.069686361,8.02103554,7.908186687,8.176003434,8.116734924,8.044667238,8.115980271,7.853912035,7.936699118,7.824497305,7.960476383,7.787484764,7.992083277,7.858780675,7.905842854,7.836599223,7.891593223,8.329981559,7.90572535,7.916237202,8.162587672,8.230231393,8.215327038,8.032752991,7.956730643,7.882100707,8.170090813,7.966066573,8.033602498
ILMN_2158164,12.09378036,11.72613424,11.73502465,11.98868264,11.80346336,11.49010175,11.58091558,11.53307111,11.3114789,11.47329694,11.50400567,11.15108661,11.59326537,11.6012381,11.50868848,11.46182768,11.43195813,11.58246946,11.35434877,11.16871241,11.21807813,11.15456268,11.87991255,11.77545569,11.7023626,11.98835629,12.37416751,11.28306316,11.90626178,12.0603004,11.64624158,11.82323988,11.75917103,12.01571135,11.41621479,11.65096081,11.27179089,11.35508194,11.19180192,11.34789209,11.76513417,11.61630705,12.20900053,11.46998725,12.14518939,11.72908003,11.55875847,12.27909313,11.7452253,11.92324715,11.87045775,11.92196084,11.45861629,11.40851765,11.27906048,11.28682671,11.56887682
ILMN_2159453,7.718507555,7.425885382,7.481069974,7.474002689,7.545523716,7.388109421,7.342909751,7.458729227,7.778738809,7.491336502,7.471454847,7.340322172,7.93639765,7.318450702,7.421787173,7.461707022,7.487627284,7.43862386,7.544908402,7.296305164,7.39127331,7.649873674,7.425676771,7.754719814,7.675157643,7.421327845,7.403906272,7.337135359,7.491552601,7.625641069,7.444336726,7.740734383,7.336406501,7.444911683,7.4934536,7.593878179,7.57156634,7.425508891,7.538356377,7.369453,7.427583832,7.535831028,7.778309372,7.451738935,7.402127791,7.508367222,7.390577945,7.298639685,7.477657854,7.547688069,7.52203952,7.388488294,7.687099319,7.348388308,7.669117991,7.548457815,7.504087696
ILMN_2159471,7.39063483,7.341678127,7.466324695,7.367945426,7.349393945,7.39970372,7.496444142,7.39883485,7.442381359,7.354251977,7.458558909,7.403856811,7.388386537,7.298364735,7.36782026,7.33639172,7.46099329,7.435753968,7.304327763,7.334419336,7.384462616,7.476957122,7.364327401,7.439071161,7.33134416,7.402689402,7.415168919,7.462494602,7.326848863,7.413725828,7.446514458,7.483799574,7.413911643,7.420984088,7.358658502,7.351213761,7.33378929,7.271261248,7.399631088,7.294505123,7.390852338,7.316036149,7.409477615,7.419126765,7.471602155,7.397009401,7.426235754,7.44765691,7.47588902,7.355067728,7.385465141,7.354134512,7.327395875,7.533334752,7.449048852,7.312783498,7.494612817
ILMN_2159859,9.944427921,9.748294341,9.634565043,9.71502503,9.905358935,9.701146247,9.576204984,9.810111515,9.559607761,9.571330435,9.735048128,9.378162102,9.57930278,9.448157742,9.594468916,9.544402867,8.918614467,9.216368728,9.369847023,9.272540848,9.290237355,9.687231402,9.477920541,9.627485383,9.558722832,9.588974509,9.731903263,9.645097028,9.614984333,9.702365588,9.717212132,9.584872652,9.853176453,9.835205362,9.652178198,9.764419498,9.337164287,9.341379656,9.165277571,9.333112884,9.584353395,9.265073316,9.25910993,9.434812844,9.783115791,9.808979029,9.332363824,9.709905829,9.571001248,9.283918175,9.61748954,9.555217034,9.42316984,9.551168879,9.612866248,9.347117108,9.573450119
